comment,rating,company_name,company_logo,company_website
"Prices are good, often lowest available, promotions(special pricing-coupons etc) are frequent and insure low pricing free shipping on $25 is one reason I frequent site, Receipt of goods from order date  is almost always very reasonable. Well pleased would recommend site",2,DeepDiscount.com,//s3-eu-west-1.amazonaws.com/tpd/logos/472c4eff000064000501fa82/0x0.png,http://www.deepdiscount.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Very fast shipping, good products. I would recommend this company to my friends",2,NOTINO USA,//s3-eu-west-1.amazonaws.com/tpd/screenshots/558b2b4d0000ff0005807584/198x149.png,https://notino.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I have tried some online publishing firms to help publish my books to no avail but hope turns on, on me with your assistance. Great to have you online. Thanks",2,Lulu Publishing,//s3-eu-west-1.amazonaws.com/tpd/logos/46dfb40b00006400050136ad/0x0.png,https://www.lulu.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I️ got a letter requesting a down payment because they had not received my December payment so I️ immediately called and got the matter taken care of I️ had checked off where I️ had paid but I️ paid a sister company but we got it straightened out and saved my last minute gifts thanks to credit and customer service!,2,Miles Kimball,//s3-eu-west-1.amazonaws.com/tpd/screenshots/496b0cf2000064000504082e/198x149.png,https://www.mileskimball.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
need faster shipping option,2,StockWiseAuto.com,//s3-eu-west-1.amazonaws.com/tpd/logos/5198c106000064000535dff4/0x0.png,https://www.StockWiseAuto.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
i ordered my Fitmiss protein shake on a Tuesday night and by Thursday it was sitting on my porch! It was so fast and I loved it!,2,Suppz.com,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4c22752a00006400050d5313/198x149.png,http://suppz.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Good treatment and very professional in the service department. I like that.,2,Big Picture Loans,//s3-eu-west-1.amazonaws.com/tpd/logos/5a58e7f98f1a4d0de82f2d86/0x0.png,https://www.bigpictureloans.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I have been buying from Walter Drake for over 10 years.  I am very satisfied with the selection and quality of the products offered.,2,Walter Drake,//s3-eu-west-1.amazonaws.com/tpd/screenshots/481735570000640005026e48/198x149.png,https://www.wdrake.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
IDWholesaler had just what I needed for our new access control system at the best price. Looking forward to doing business with them again in the future.,2,ID Wholesaler,//s3-eu-west-1.amazonaws.com/tpd/logos/4e02271200006400050ff89d/0x0.png,https://www.idwholesaler.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Perfect service with fast delivery. I will use them for every purchase in the future.,2,DiscountFilters.com,//s3-eu-west-1.amazonaws.com/tpd/screenshots/574e03de0000ff00058dbdd9/198x149.png,https://www.discountfilters.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
First time to order with ease.,2,Bradford Exchange,//s3-eu-west-1.amazonaws.com/tpd/logos/58a32d660000ff00059cae6e/0x0.png,http://bradfordexchange.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Fit as described and the design was perfect. Would buy again!!,2,TeePublic,//s3-eu-west-1.amazonaws.com/tpd/logos/568b958e0000ff00058735f0/0x0.png,http://www.teepublic.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"The process was easy. Was approved online quickly. Credit limit was smaller than I needed at the time, but it helped a lot.",2,NHcash,//s3-eu-west-1.amazonaws.com/tpd/screenshots/55227c970000ff00057e9037/198x149.png,http://nhcash.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I ordered the items on line, and they arrived the next day.  I couldn't ask for better service.",2,Parts Town,//s3-eu-west-1.amazonaws.com/tpd/logos/5612efe40000ff0005840baa/0x0.png,https://www.partstown.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"After receiving the pre-qualified letter, I just went online and in just a few minutes it was done.  Very quick and easy.  Will use again.  Rates are lower than other online loans.  Loved it.",2,Mobiloans,//s3-eu-west-1.amazonaws.com/tpd/logos/5196f432000064000532feb1/0x0.png,http://www.mobiloans.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"It's super easy to earn SB's. The website is also extremely simple to understand. No gimmicks. The only thing I wish I could change was the amount of surveys you qualify for. I'm a young, married, mom and I feel like every time I put in my DOB or zip code I get automatically disqualified (but can't blame swagbucks, they don't pick who gets qualified and who doesn't). Overall 100% happy with swagbucks! I do the surveys every day. Helps my little family make ends meet, especially being a Stay At Home Mom.",2,Swagbucks,//s3-eu-west-1.amazonaws.com/tpd/logos/48fbe999000064000503d343/0x0.png,https://www.swagbucks.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Star registration was prompt on delivery date and website extremely easy to manage. Great gift for the special people in our lives!!,2,Star Registration,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5110cb4a000064000521e595/198x149.png,http://star-registration.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
PrestoDoctor is amazing. Would recommend them to anyone.,2,PrestoDoctor.com,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5683e0d40000ff0005871505/198x149.png,https://prestodoctor.com/?ref=tp?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Limited descriptions  clearance mats do not describe thickness,2,Perform Better,//s3-eu-west-1.amazonaws.com/tpd/logos/4bec5d6400006400050b4a29/0x0.png,https://www.performbetter.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I was so excited to try this. My sisters and I live in different states. So we all had different meals. We took photos from beginning to plating. It was so fun to give our opinions. The food was so simple it was crazy. And tasted amazing. I would recommend this to everyone.,2,HelloFresh US,//s3-eu-west-1.amazonaws.com/tpd/logos/50feb403000064000521268c/0x0.png,http://www.hellofresh.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Awesome van and awesome service!,2,Airport Van Rental,//s3-eu-west-1.amazonaws.com/tpd/logos/57a202650000ff0005931059/0x0.png,https://www.airportvanrental.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I liked the personal contact name in case I had any questions about renting my timeshare.,2,RedWeek,//s3-eu-west-1.amazonaws.com/tpd/logos/50c8a12600006400051f81a8/0x0.png,https://www.redweek.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Love my license plate!,2,CafePress,//s3-eu-west-1.amazonaws.com/tpd/screenshots/46d71f62000064000500e8f2/198x149.png,http://www.cafepress.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Most glasses are great.  In years of buying only have I once gotten a bad pair.,2,Zenni Optical,//s3-eu-west-1.amazonaws.com/tpd/logos/481735600000640005026f44/0x0.png,http://www.zennioptical.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"I was VERY sceptical of this process. It just seemed too good to be true. I received an offer, a tow truck driver came and picked up the car, gave me a check and that was it! I even kept waiting for my bank to say the check was not good etc, but that never happened. If you need to see you car fast and easy, this is a great way to do it!",2,Peddle,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5a737b9279def00001e7f7c6/198x149.png,https://www.peddle.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Angel was very helpful and thorough.  She was a joy to work with.. Hope my decision to go with ASI is an improvement.,2,homeownersinsurance,//s3-eu-west-1.amazonaws.com/tpd/screenshots/51a3a88d00006400053841e4/198x149.png,http://homeownersinsurance.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Helpful and enjoyable,2,ScreenPrinting.com,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5490326600006400057c3130/198x149.png,https://screenprinting.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
I have used HomeAdvisor for two jobs for my rent house.  I live 3 hours away and the companies I used through HomeAdvisor were professional and did a great job.  This made it much easier to do business over a distance.,2,HomeAdvisor,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5135ef3700006400052361ea/198x149.png,http://www.homeadvisor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"It was an easy and painless process.  I liked using the web site to book, it saved me a drive.",2,SelfStorage.com,//s3-eu-west-1.amazonaws.com/tpd/screenshots/4bf1c25e00006400050cadbf/198x149.png,http://www.selfstorage.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Relatively easy booking process.,2,CheapFareGuru,//s3-eu-west-1.amazonaws.com/tpd/screenshots/554fd4160000ff00057f5356/198x149.png,http://www.cheapfareguru.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Shipped quickly and sooner than expected. Well done!,2,VaporNation,//s3-eu-west-1.amazonaws.com/tpd/screenshots/556e1f880000ff00057fe376/198x149.png,http://www.vapornation.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
The course was excellent I really learned a lot and feel confident to get out there on the water. Thanks!,2,BOATERexam.com,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/5519b1a40000ff00057e6429/198x149.png,http://www.boaterexam.com/?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Great app. Maps doesn't work that well though. Better to go directly into maps to find way to the place wanting to visit. Also would be good if you can highlight all the sites you want to visit and Google maps works out what the best route is for all.,2,Visit A City,//s3-eu-west-1.amazonaws.com/tpd/logos/584ad6e70000ff000598de90/0x0.png,https://www.visitacity.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
We worked with Neha who is an awesome helper.she worked with us to get a great deal and answered questions patiently.she deserves nothing less than five stars for the great service.Thanks Neha!!!,2,My Tickets To India,//s3-eu-west-1.amazonaws.com/tpd/logos/591f64390000ff0005a2cb81/0x0.png,http://myticketstoindia.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Easy to purchase tickets, but when I went to the actual theater site and after purchase, all we know is the section of the theater we will be in... that's a bit frustrating.",2,Goldstar,//s3-eu-west-1.amazonaws.com/tpd/screenshots/48fbe7b1000064000503d24d/198x149.png,http://www.goldstar.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Bought the drilled rotors and pads for my 2wd 2006 F150. Everything was included and fit perfectly. No hesitation in recommending,2,Brake Performance,//s3-eu-west-1.amazonaws.com/tpd/screenshotlogo-domain/544a9b4200006400057b1f63/198x149.png,http://www.brakeperformance.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Received casters in only a couple days.  Casters (3"" dia., 250 lb. capacity) appear to be well built, strong, and all 4 of uniform dimensions.  Ball bearing swivel turns smoothly.",2,Service Caster,//s3-eu-west-1.amazonaws.com/tpd/logos/55ba62e80000ff0005819be8/0x0.png,https://shop.servicecaster.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
"Thank you for being able to assemble businesses that we could choose from for our lawn project. As a result of your service, we chose one of the Home Advisor contractors & our job was done to our complete satisfaction in one day. We will definitely use Home Advisor again for our next home project !",2,HomeAdvisor,//s3-eu-west-1.amazonaws.com/tpd/screenshots/5135ef3700006400052361ea/198x149.png,http://www.homeadvisor.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
Each meal comes packaged with all the ingredients you need to prepare the meal you ordered. It's kind of like cooking by numbers very easy and at the end you have a delicious meal to enjoy. I have been doing 4 meals a week for the last 4 weeks and out of all those meals we had one that was not that great. Also I am very happy with the quality of the meat steaks and pork have all been tender and the chicken has been juicy. All the vegetables have been fresh and lasted the 4 to 5 days before we prepared the meal at the end of the week.,2,HelloFresh US,//s3-eu-west-1.amazonaws.com/tpd/logos/50feb403000064000521268c/0x0.png,http://www.hellofresh.com?utm_medium=company_profile&utm_source=trustpilot&utm_campaign=logo_click
